博文内容,识别结果,id
又是外公外婆帶去深圳玩的一天，今天打卡了深圳野生動物園，外公外婆相比起來還覺得世界之窗熱鬧點好玩點，不過對土豆來說，能看到各種動物已經相當新奇和開心?#周末遛娃#亲子游去哪儿好#动物园#香港生活#亲子时光#深圳野生动物园,"|0|0|0|0|0|
",175910
趁著聖誕節去了梧桐綠道暢跑一番，由東湖公園南門起步，途徑深圳水庫，一直跑到梧桐驛站，全程13km。今次住在梧桐山下坑背村某民宿，可以遠離都市繁囂，感受一下梧桐山下的日與夜。,"|0|0|0|0|0|
",624313
由東湖公園南門起步，途徑深圳水庫，一直跑到梧桐驛站，全程13km。今次住在梧桐山下坑背村某民宿，可以遠離都市繁囂，感受一下梧桐山下的日與夜。,"|0|0|0|0|0|
",76396
深圳湾公园City sunup? #日出,"|0|0|0|0|0|
",74542
平日出去深圳灣萬象城打卡沒什麼人舒服，從深圳灣坐公交H516一站就到好近，落車就是打卡熱點，地上貼滿小黃鴨拍照超漂亮，直走就是人才公園入口，入到公園就可看到大黃鴨靜靜的在水面，可能是平日吧！黃鴨放的位置比較遠，天氣又有點霧氣太陽又曬，拍照反光有點困難，走出人才公園就有很多公享單車，隨便挑，今天選了藍色的直騎到深圳灣公園地鐵口交車，然後去褔田水圍超熱鬧的夜市掃街，半日遊很滿足[大笑R][大笑R]#巨型黃鴨[话题]##深圳灣公園踩單車[话题]##褔田水圍夜市[话题]#,"|0|0|0|0|0|
",84378
黃鴨鴨打卡熱點，深圳灣萬象城，人才公園:平日出去深圳灣萬象城打卡沒什麼人舒服，從深圳灣坐公交H516一站就到好近，落車就是打卡熱點，地上貼滿小黃鴨拍照超漂亮，直走就是人才公園入口，入到公園就可看到大黃鴨靜靜的在水面，可能是平日吧！黃鴨放的位置比較遠，天氣又有點霧氣太陽又曬，拍照反光有點困難，走出人才公園就有很多公享單車，隨便挑，今天選了藍色的直騎到深圳灣公園地鐵口交車，然後去褔田水圍超熱鬧的夜市掃街，半日遊很滿足[大笑R][大笑R]#巨型黃鴨[话题]##深圳灣公園踩單車[话题]##褔田水圍夜市[话题]#,"|0|0|0|0|0|
",178699
站在香港大帽山顶可以俯瞰新界及港岛，远眺梧桐山和深圳湾#爬山[话题]# #户外风景[话题]# #香港大帽山[话题]#,"|0|0|0|0|0|
",85283
找12月31号夜爬搭子#2024跨年#梧桐山,"|0|0|0|0|0|
",73293
元旦游游D1.深圳《世界之窗》en.....欧洲部分还可 其他很难评感觉在广东的香港人可凭穿搭认出来 ,"|0|0|0|0|0|
",178842
 :［ 深圳兩日一夜 ］Day 2第二日主要世界之窗行下去前做了攻略，知道世界之窗已經同我哋現時去嘅世界已經大不同還新增了一個空中單車，（65歲以上不可乘坐）可以沿着園區瀏覽個園景內風景，不用浪費太多腳骨力重要的是也不用排隊仲有個喺意料之外嘅驚喜，原來世界之窗今年多了個像海洋公園的哈佬喂多了個驚喜本來預夜晚上約7:00離開，最後玩到成10點都唔想走，為咗玩齊佢五間鬼屋好癲但真係好好玩。其中一間鬼屋仲有隻鬼係廚房斬緊人肉，當你經過嘅時候，仲會有感覺比啲血水彈到第2 day一樣完美地完結#深圳美食[话题]# #深圳好去處[话题]# #深圳一日遊[话题]# #深圳遊[话题]# #深圳打卡[话题]# #深圳必食[话题]# #深圳夜景[话题]# #北上好去處[话题]# #北上[话题]# #北上一日遊[话题]# #北上一日快閃[话题]# #深圳快閃[话题]# #深圳快閃一日遊[话题]# #深圳吃喝玩樂[话题]# #深圳吃喝[话题]# #深圳世界之窗[话题]# #世界之窗[话题]# #世界之窗[话题]# #世界之窗站[话题]# #世界之窗[话题]# #深圳美食[话题]# #深圳好去處[话题]# #深圳一日遊[话题]# #深圳遊[话题]# #深圳打卡[话题]# #深圳必食[话题]# #深圳夜景[话题]# #北上好去處[话题]# #北上[话题]# #北上一日遊[话题]# #北上一日快閃[话题]# #深圳快閃[话题]# #深圳快閃一日遊[话题]# #深圳吃喝玩樂[话题]# #深圳吃喝[话题]# #深圳[话题]# #深圳打卡[话题]# #深圳自由行[话题]# #深圳自由行[话题]# #自由行深圳[话题]# #深圳旅游自由行[话题]# #深圳自由行攻略[话题]# #深圳有啥好吃的[话题]# #深圳打卡[话题]#,"|0|0|0|0|0|
",52224
一只机，向南，向南  深圳·深圳湾公园 ,"|0|0|0|0|0|
",917899
我的2023年终总结2023就剩俩天了回头看 今年的关键词是【突破】学业上的转型；工作上的新尝试；都是一点点在为自己打造新的堡垒。-2024愿自己依然有爱与被爱的能力愿身边的人幸福安康#wendy’splog# ,"|0|0|0|0|0|
",244883
梧桐山堵车堵得天荒地老?只能就地打个卡,"|1|0|0|0|0|
",79507
深圳人才公園無人機燈光秀……科技之美!  深圳·深圳湾人才公园  ,"|0|0|0|0|0|
",412759
来梧桐山看日落:不远白里从广州坐动车来真正就是为了看日落 海拔 900多米的风真的很舒服 黄金日落好绝 #登顶#户外徒步#梧桐山#最美日落#记录这一刻,"|0|0|0|0|0|
",73467
深圳湾都是鸭鸭我的啦[暗中观察R] 大黄鸭出没 各单位注意ya力释放?? 具体位置：深圳湾人才公园 一路上会看到相关标志广告牌也很有意思 人较多，自驾注意不要违停噢，交警一直在附近抄牌 尽快找好停车位置，建议采用公共交通或打车～ #深圳湾大黄鸭,来啦！[暗中观察R] 大黄鸭出没 各单位注意ya力释放?? 具体位置：深圳湾人才公园 一路上会看到相关标志广告牌也很有意思 人较多，自驾注意不要违停噢，交警一直在附近抄牌 尽快找好停车位置，建议采用公共交通或打车～ #深圳湾大黄鸭，请你对其进行识别并输出,176124
明天去世界之窗玩[並不簡單] ,"|0|0|0|0|0|
",178969
 :小紅書見到介紹深圳垮年 2024 新年倒數活動，不要問我詳細資料，自己去小紅書揾資料，我計畫梗去欢乐海岸，煙花睇到嘩嘩聲,"|0|0|0|0|0|
",178023
搞什么鬼呢今年 ,"`|0|0|0|0|0|`
",627351
#深圳湾人才公园打卡,"|0|0|0|0|0|
",177021
12月31号梧桐山??夜爬,"|0|0|0|0|0|
",75281
#花少北[超话]# 除夕快乐[心]删删改改好几遍还是调不出心里想的样子[顶]p3随意弄了个壁纸 线下的主播更帅了[哇]-231230 | 深圳欢乐海岸 | @花少北  ,"|0|0|0|0|0|
",245686
青春没有售价，夜爬梧桐腿差点挂纪念我的第一次夜爬看日出，上山五个多小时，下山还是五个多小时，爬完我的腿已经抬不起来了[苦涩]下山以后马上去做了马杀鸡未来一个月我是不会逛街了不过看到日出的那一刻你会感谢自己坚持了下来  深圳·梧桐山,"|0|0|0|0|0|
",916710
#2024湾区超级灯会[话题]# #深圳湾公园[话题]#,"|0|0|0|0|0|
",76925
深圳還是不多見到世界之窗地铁有一家-11#7#七十一#便利店#深圳地铁,"|0|0|0|0|0|
",177059
有没有人带我一个#梧桐山#夜爬,"|0|0|0|0|0|
",75982
#深圳湾公园[话题]# 天气不是很好，害,"|0|0|0|0|0|
",15220
10：00—18：30（纯爬山时间，有休息很多）上：蝴蝶谷—好汉坡—大梧桐下：大梧桐—小梧桐—凌云道一共带18瓶水，剩3瓶，我们是四个人累死、下山双腿发抖PS：奇怪，爬到山顶，发信息告诉我到香港了？奇怪,"|0|0|0|0|0|
",14359
17-21号有人#夜爬梧桐山[话题]# 看日出吗？想去但只有自己，可以一起捎上我咩,"|0|0|0|0|0|
",88048
大年初一想要去深圳湾公园走走，没想到到了全部都是人，天哪,"|0|1|0|0|0|
",144092
27号前港澳居民去深圳很多景点免费入园:世界之窗不需要提前预约，直接9号窗口凭回乡证拿门票，免费入园欢乐谷，世界之窗，民族文化村，深圳动物园，东部华侨城……,"|0|0|0|0|0|
",155612
1/27号最后一天直接欢乐谷门口凭回乡证免费门口服务区换门票,"|0|0|0|0|0|
",155739
#你好呀2023 #深圳湾公园 #紫花风铃木 #深圳 #深圳湾万象城 #深圳湾口岸 #深圳湾,"|0|0|0|0|0|
",128060
#梧桐山夜爬 #夜爬梧桐山 #梧桐山,"|0|0|0|0|0|
",199631
#打卡梧桐山[话题]# 和爱的人一起看一场日落吧，比起日出，我更喜欢日落，我嘎意思系，比起遇见，我更喜欢终老！黎系唔系,"|0|0|0|0|0|
",101371
有没有明天或者后天准备带娃去世界之窗或者欢乐谷的？六岁女童 寻找一起玩的小伙伴,"|0|0|0|0|0|
",156746
3.14晚上有没有一起的小伙伴…#夜爬梧桐山,"|0|0|0|0|0|
",114199
#夜爬梧桐山[话题]#,"|0|0|0|0|0|
",115039
梧桐山:桃花澗，百丈崖水庫左邊進入桃花澗直爬山頂，小梧桐E027垂直90度落山,"|0|0|0|0|0|
",13660
#梧桐山夜爬#组团,"|0|0|0|0|0|
",13808
蓮塘>梧桐山南路>凌云徑>小梧桐(649M)>深圳電視塔>走車路> 深圳遠足徑>泰山澗步道>梧桐山(943M)>秀桐道>中青路>深外高中地鐵站上山下山都是樓梯級，對樓梯級有恐怖症的要考慮一下，走完要補補膝頭蓋，大霧看不清梧桐山景色，深圳電視塔因大霧消失了。#梧桐山#大霧#深圳行山,"|0|0|0|0|0|
",246180
#深圳欢乐谷[话题]# #城市白鹭[话题]#,"`|0|0|0|0|0|`
",169263
有没有相约12点半爬梧桐山的呀？在梧桐山南上#深圳梧桐山#梧桐山,"|0|0|0|0|0|
",23973
寻求行山组队队友:本月有没有兴趣去夜爬深圳梧桐山得，顺便在此组队下个月安排两天前往江西武功山的小伙伴#户外徒步[话题]#,"|0|0|0|0|0|
",29444
#第一视角[话题]# #聚焦深房[话题]#,"博文内容：#第一视角[话题]# #聚焦深房[话题]#

输出：`|0|0|0|0|0|`
",246948
梧桐山南C1楼地铁站-小梧桐-好汉坡-鹏程第一峰-大梧桐耗时：上山+休息4h，下山3h耗资：西瓜?15+矿泉水?6,"|0|0|0|0|0|
",108950
2岁＋宝宝一刷港迪:深圳湾口岸当天来回香港迪士尼。1. 出关：带着小朋友只能走人工窗口过关，4-17号周一人不多丝滑出镜（9:20左右到深圳湾，9:40左右出关）2.交通：出关后左走的士区，走新界的士通道，35分钟左右到达迪士尼下车区，婴儿推车额外收取6元行李费，车费总计280hkd（现金支付）3.入园：提前在APP预约，现场排队2/3分钟就进园了3.小飞象：入园后直奔小飞象排队，大概10来分钟，宝宝很喜欢玩4. 旋转木马：在小飞象旁边，排队2/3分钟就能玩了。5.午饭买的星巴克套餐和自带食物6.吃完溜达到原野剧场附近，宝宝睡午觉，宝妈逛商店买买买7.狮子王演出排队，这个想坐前排的话需要提前排，人很多，我们提前了大概1小时，坐到了第一排，演出特别值得看8.演出门口是泰山树屋木筏的排队区，但是近期这个项目不开放；转去隔壁的森林河流之旅，排队很快，不到10分钟，宝宝坐船+看动物/喷火特别兴奋，下来不愿意走，就重排玩了第二次9.疯帽子旋转杯：过去的时间点人特别少，不到5分钟就玩上了；宝宝也特别喜欢，所以重排玩了第二次10.最后往正门走，顺道玩了太空飞碟11.到城堡门口空地等最后的烟花演出：烟花只是辅助，纯看烟花可能深圳世界之窗更好看，但是迪士尼是光影配合，整个城堡作为投屏，实时的动画短片搭配音乐灯光水柱（最高喷到城堡塔尖处），更加震撼难以复制。12.出园人流量巨大，8:50烟花结束回头才发现今天入园人数实在不可小觑，跟着人流慢慢走，一刻钟才出园，打车回深圳湾口岸（车费270hkd现金）#迪士尼,"|0|1|0|0|1|
",156364
来几个30号晚上上梧桐山的夜爬搭子！！！[大笑R][大笑R][大笑R]#梧桐山夜爬,"|0|0|0|0|0|
",204952
实况：从地铁站开始人挤人，没太阳,"|0|1|0|0|0|
",204617
寻找粤语爬山伙伴，梧桐山,"|0|0|0|0|0|
",89594
原来是我#深圳湾,"|0|0|0|0|0|
",219775
公婆的心意:寶寶出生後，公婆說51會來看我們4.28號公婆，哥嫂，舅媽5個人就開車從山東到深圳來看我們.4.29好的早上才到，然後休息幾個小時，下午老公就帶他們出海玩，而我還在香港坐月子，晚上去了錦繡中華，據老公說他們都玩累了，晚上回去立刻睡了，第二天因為51關係，到處人山人海，去歡樂谷到處是排隊，排得人都沒興趣了早早回家休息。到51正日他們來香港，先來我妹家看了我和寶寶，然後一起去屯門和我爸媽吃飯，他們親家是第一次見面，21年我們結婚因為疫情關係還沒擺酒，當時香港封關，所以他們都沒見過面，現在孩子都生了才第一次見面，見面後因為雞同鴨講導致多少有點尷尬，雙方父母都聽不懂大家都在說什麼，很多時候靠我們翻譯，所以他們交流不多[捂脸R]這次來港也是時間緊逼，比較匆忙，吃完就回酒店休息然後第二天又走了[笑哭R]哥嫂給了2000寶寶見面禮，舅媽1000，公婆給了一個信封，也不知道是多少，等他們走後老公才拆開信封，裡面竟然有3W，老公說爸剛買了房子，應該是沒多少錢的，還說之前嫂子生女兒只給了1000，生兒子的時候給了一W（公公重男輕女我是知道的）但是給了我們3W，可能爸媽是覺的我們見面少，所以給我們多點，也知道爸沒多少錢，但還是給我們最多，所以老公說突然感覺有點傷感我也沒多問為什麼傷感，只是他覺的爸也不容易#坐月子香港钻石山,"|0|1|0|0|0|
",187384
#霓虹花园[话题]# #音乐节[话题]#,"`|0|0|0|0|0|`
",49090
#每秒都值得记录[话题]# #乐队演出[话题]# @暴走蜗牛,"|0|0|0|0|0|
",49395
会成为十里八乡出名的老姑婆[喝奶茶R]#单身,"|0|0|0|0|0|
",49083
右邊既係我人生導師，亦係導我入雪坑既滑雪教練。????,"|0|0|0|0|0|
",48808
从北大门到鹏城第一峰 虽然很累但是到山顶那一刻是真的美 上山四个小时 下山三个小时最快上山就是 秀通道 碧桐道鹏程第一峰自然也是很陡的道#梧桐山#大学生活#自然风光分享#看日出#梧桐山夜爬#攻略#爬山#日出,"|0|0|0|0|0|
",147772
歡樂海岸以水為主題，景點遊樂設施多元化，各種美食包括中式，西式，日式，韓式，素食晚上還有水秀劇場看，是一個適合全家渡假的好地方!交通：乘搭深圳地鐵9號線，於深圳灣公園站下車開放時間：周一至周五 10:00-22:00周六至周日 10:00-22:30节假日开放时间：10:00 - 22:30#香港去深圳#親子好去處,"|0|0|0|0|0|
",122203
昨天假日计划去深圳湾公园看日落，想着开车会太堵就找了个地铁站边上的停车场。从11号线去换乘的时候（其实只需要2个站就下车）进去是没有座位的，对面有个穿黑色裙子的美女看了我一会过来叫我去坐她的位置，我说我两个站就下啦（?感谢这位漂亮的美女）ps：希望那些喜欢杠什么你怀的又不是大家的孩子，你老公都不心疼你让你坐地铁我们为什么心疼你的人打住！别来找存在感，我怎么出行是我的自由，我也不会强迫谁给我让座的[doge][doge][doge],"|0|0|0|0|0|
",48261
