博文内容,识别结果,id
今日首次那麼早結束跟我回公司打完咭就一起食早餐再回我公司[阴险]你真是第一個孟仔教練  深圳·TREVOR SORBIE(One Avenue卓悦中心店) ,"|0|0|0|0|0|
",483163
又去左行街[泪]  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",483435
这次的日料有惊喜！！:皇庭广场这家日料食物品质还是对得起价格的！ #十贯,"|0|0|0|0|0|
",106994
当赶时间上班，上一班地铁没赶上，下一班要等7分钟的时候[裂开][苦涩]我在地铁上总共都没7分钟工作日的皇庭广场已被香港人占领，店家明显增加了一些说粤语的服务员，张贴着不用换汇支持港币支持现金的提示 ,"|0|1|0|0|0|
",746299
上週四五放假，星期四去體驗了一下深圳會展中心的Meland，比起週末，體驗感真好太多太好了！工作人員都超有愛心，也很有禮貌和活力。 除了中午睡了2 小時，其他時間我的?都泡在裡面了? 飯也忘了吃。 2歲，已經不愛玩遊樂場五塊錢一次的那種搖搖馬了? 紀念一下第一次騎馬?，這麼高他竟然也不害怕，還不忘表演一個策馬揚鞭[偷笑R] 看來真馬可以安排起來了? #儿童[话题]# #亲子乐园[话题]# #游乐场[话题]# #亲子游[话题]# #遛娃好去处[话题]# #香港小朋友[话题]# #男宝宝[话题]# #大大方方做自己[话题]# #深圳遛娃[话题]# #meland[话题]# #深圳meland[话题]# #深圳领展中心城[话题]# #骑马[话题]#,"|0|0|0|0|0|
",117597
采了耳，洗了牙，大出血完[泪]，晚餐！  深圳·皇庭广场 ,"|0|0|0|0|0|
",482033
大学生组局谁来 有帅哥#酒搭子#深圳喝酒#喝酒日常#大型蹦迪现场#抓手指#bsk#boomshake#蹦迪,"|0|0|0|0|0|
",119028
我在我爱的地方好高兴A：今天带香港哥们回深圳俺做导游我热爱熟悉的城我充满回忆的街道我好开心  深圳·金光华广场 ,"|0|0|0|0|0|
",903696
我昨天去海岸城路过这家超市。朋友说上次老汪过来说要帮奶奶买包面粉。于是她带老汪来到这家超市，老汪看着价格说实在是太贵了，买不下手，有便宜点的吗于是朋友把他带去了沃尔玛，25块钱买了好大一包面粉，老汪心满意足。我好奇地走进去一看：抢钱呢！,"|0|0|0|0|0|
",234790
我在我爱的地方好高兴H：今天带香港哥们回深圳俺做导游我热爱熟悉的城我充满回忆的街道我好开心  深圳·金光华广场 ,"|0|0|0|0|0|
",481880
充實的一天,"|0|0|0|0|0|
",747452
心心念念了個把月的重慶火鍋終於吃上啦  深圳·楠火锅(领展中心城店) ,"|0|0|0|0|0|
",906472
林雪导航语音包上线啦！:哈哈哈哈哈哈大家快去百度地图试下林雪语音包！##深圳[话题]#,"|0|0|0|0|0|
",179633
回深圳充个电 回去继续写批批踢[干饭人]  深圳·金光华广场,"|0|0|0|0|0|
",483735
?熊猫玩偶不仅可爱，他家味道也是在线的！锅底很够味道，以为到了重庆！牛油形状还是小熊猫形状，可爱的氛围也拉满了~?—?招牌M9雪花和牛雪花的纹理一看就知道质量不错，实际入口还带有淡淡的奶香味?飞鱼籽香菜拼虾滑口感很绝，Q弹爽口，鱼籽在口腔中爆开的嚼感真的很难不爱?云南七彩土豆有着独特的颜色和纹理，好看还好吃！?青豆竹绿千张带着淡淡青豆味的千张，下锅烫熟裹上一层蘸料，味道简直了—能被超多可爱熊猫包围还能吃火锅也太爽了吧！一定要来啊！！?地址：罗湖区人民南路2028号金光华广场B2层016号#美食#美食探店#香港钉游记#周末吃什么#熊猫烫火锅#宝宝辅食,"|0|0|0|0|0|
",179775
深圳放飞的一天[心][打call] ,"|0|0|0|0|0|
",746317
奶油杏仁SOE和生巧dirty！今天喝了两杯！生巧这杯真的很好喝！口味：?巧克力味、?酒味、可可味！以及因为加了糖浆总体是甜的 豆子是SOE的奶油杏仁的豆子！很好喝[哇R]但是热量也很高哈哈[萌萌哒R]#MANNER#咖啡#我的咖啡日记#COTD咖啡探店#Manner咖啡,"|0|0|0|0|0|
",185371
虽然早就听说过深圳各大商场被hk人占领了，但是今天久违地来了下会展中心，还是有被震撼到，皇庭每层楼洗手间都排大队，负一楼盒马挤不进去，看着阿姨们用拖车装青菜，想起了几年前在莎莎扫货的自己…… ,"|0|1|0|0|0|
",236131
深圳｜我愿每周都过关来吃烤肉！:好在去的时候是过了饭点，一到就有位置，太幸运了。雙人套餐人才一百多！又好吃又便宜，香港哪里有这种东西啊。左下角2-3人套餐只要 268，限量100份！猪肉拼盘：猪肉很出色，烤的时候滋滋冒油，要特别小心。特别是猪颈肉弹牙又很脆。搭配紫苏叶和辣豆干，香晕。烤鳗鱼：肉质鲜嫩弹牙，炭烤香气扑鼻，小哥沾酱复烤时，我口水都要流出来了。搭配紫苏叶，口感更丰富。紫苏叶万能搭配。熔岩鸡蛋糕：奶香奶香，上面有玉米粒和美乃滋吃起来就像章鱼烧的味道，特别嫩，朋友一不小心就吃了半碗，走的时候都要扶墙了。生拌牛肉蛋筒：我的最爱！完全无生味，更多的是芝麻的调味香气，排盘精致，旁边是雪梨片，很多汁水，夹生牛肉别有一番风味。焦糖红薯红薯山楂碗：小小一碗好可爱，在冬天里过秋天的感觉，红薯也很好吃。店内帮烤肉的小哥也nice！店名：東洞烤肉烤肉大排檔地址：深圳皇庭广场L1-23  @土拨薯#深圳美食#福田美食#烤肉#深圳烤肉#深圳探店#周末去哪里#深港游#深圳必吃的烤肉#晚上吃什么#深圳吃喝玩乐,"|0|0|0|0|0|
",109744
半天遊深圳海岸城。:#深圳海岸城#周末好去處#奈雪的茶,"|0|0|0|0|0|
",179492
好鍾意食金饅頭  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",484017
第一次抽盲盒就抽到了最想要的  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",483661
性价比高、服务好（专人盛菜泡饭）、食物好味道，还有晚上九点多还有人吃饭，教香港人怎不北上消费「香港夜缤纷」正式收档！  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",482030
提前體驗Xmas vibes?，吃了西塔老太太?，打卡vows coffee???，還試了超美味的原石牛排?。開心死，果然北上消費無敵！#深圳[话题]# #福田[话题]# #华侨城[话题]# #VOWSCOFFEE[话题]# #山姆[话题]# #西塔老太太[话题]# #原切牛排[话题]# #圣诞节[话题]# #深圳美食[话题]# #领展中心城[话题]#,"|0|0|0|0|0|
",118155
臨近歲晚，工作非常繁忙，有見及此，這位亦師亦友的資深弟子-顯林Louis非常細心，前兩日特意安排「深圳一天遊」帶為師去遊覽，吃喝玩樂輕鬆一下，真心感謝眾位祖師爺的安排，給我緣份結識這位弟子，眨眼間，我倆其實都已相識十數年了。在香港尖沙咀的西九高鐵站上車，半小時就已經到深圳福田地鐵站，再轉兩個站到會展中心站的「皇庭廣場」，此商場進駐了很多不同省份的美食店，大部份店內都是年青的侍應，都十分有禮貌，而且至於食物質素之高，是要親身品嚐才能感受，在商場內，更有很多特色小食及飲品，食完又食，最後以兩杯手工啤酒，結束當日的行程，感覺非常美滿幸福，感恩。*此帖彩蛋在最尾的照片，花店的貓店長，優雅的藍眼貓兒。#深圳#皇庭廣場#皇庭广场#美食#花店,"|0|0|0|0|0|
",91641
被自己蠢到的一天，到了西九龙发现签注次数用完！！到底是为什么会干出这种蠢事[泪][泪][泪]只能归结于班上多了 ,"|0|0|0|1|0|
",749030
深圳會展中心:深圳會展中心為中華人民共和國深圳市的其中一個會議展覽中心，坐落於福田區，佔地22萬平方公尺，總建築面積28萬平方公尺，地上6層，地下2層，室內展覽面積達105，000平方公尺，可容納5000國際標準展位，會議室共35間 自2005年第七屆起，每年的中國國際高新技術成果交易會在此舉行。[4]2011年夏季世界大學運動會的跆拳道、西洋棋和柔道等項目亦於此舉行。 2019年春節期間，深圳會展中心亦被用作深圳迎春花市中心會場。 會展中心設有地下通道連接皇庭廣場。透過皇庭廣場的地下通道連接連城新天地、深圳地鐵會展中心站、怡景中心城等建築。,"|0|0|0|0|0|
",184356
深圳會展中心為中華人民共和國深圳市的其中一個會議展覽中心，坐落於福田區，佔地22萬平方公尺，總建築面積28萬平方公尺，地上6層，地下2層，室內展覽面積達105，000平方公尺，可容納5000國際標準展位，會議室共35間 自2005年第七屆起，每年的中國國際高新技術成果交易會在此舉行。[4]2011年夏季世界大學運動會的跆拳道、西洋棋和柔道等項目亦於此舉行。 2019年春節期間，深圳會展中心亦被用作深圳迎春花市中心會場。 會展中心設有地下通道連接皇庭廣場。透過皇庭廣場的地下通道連接連城新天地、深圳地鐵會展中心站、怡景中心城等建築。,"|0|0|0|0|0|
",107455
时隔三年被泽田本家的奥利奥芝士味铜锣烧给攻击到并唤起了一些关于愚园路的记忆奈雪和柿子椒熊的新联名杯杯好可爱吃完外婆家未来三个月不想再吃江浙菜太！甜！了！  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",482839
又又又来帮衬宵夜档和b仔啦从地铁开始就感觉进入童话世界了大屿山阿彪夸我指甲好看迪士尼怎么那么浪漫啊啊啊1品鸡煲真的牛牛粗了很好次的刺身牛肉饭好腻和牛初体验 好好吃啊一回来又冲火锅了茉莉奶白中毒有青山品不懂…意面和肥牛面都是在腻去试了一下遥遥领先这周幸福感爆棚[哇],"|0|0|0|0|0|
",748889
又是疯玩的一天（bushi参加Tess的生日趴啦  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",482198
週一的快樂 回港搬磚[加油]  深圳·金光华广场 ,"|0|0|0|0|0|
",484617
#100家探店计划[话题]# #打卡[话题]# #我的日常[话题]# #享受[话题]# #探店[话题]# #跟我来探店[话题]# #探探网红店[话题]# #兰州牛肉面[话题]# #兰州美食[话题]# #蘭州[话题]# #牛肉面[话题]# #深圳[话题]# #深圳美食[话题]# #深圳福田[话题]# #福田[话题]# #皇庭广场[话题]#,"|0|0|0|0|0|
",89488
今次去了皇庭廣場，試了老船長的牛蛙煲[偷笑R]，很香很美味！#探店[话题]# #美食打卡[话题]# #吃吃吃[话题]# #聚餐[话题]# #吃喝玩乐[话题]# #打卡[话题]# #美食[话题]# #深圳[话题]# #牛蛙煲[话题]# #美食日记[话题]# #美食探店[话题]# #深圳探店[话题]# #深圳美食[话题]# #美食分享[话题]# #皇庭广场[话题]# #皇庭广场美食[话题]# #深圳吃喝玩乐[话题]# #深圳打卡[话题]# #周末去哪玩[话题]# #周末吃什么[话题]# #老船长肉蟹煲[话题]# #牛蛙哪里吃[话题]# @老船长肉蟹煲,"|0|0|0|0|0|
",88622
貼心如廁服務:中港通關後，連接會議中心地鐵站C出口的大型商場一直是港人熱門朝聖好地方，平日都人山人海，好不熱鬧，超市的貨品都爭相購買。 港人對內地的廁所都有抱怨，難以接受蹲廁文化，這間商場廁所設計都以坐廁為主，大受歡迎，所以飲食店都其門如市，生意滔滔，食客進食完畢後可以輕鬆如廁，感覺良好。 #皇庭广场#會議中心站#廁所文化,"|0|1|0|0|0|
",185103
中港通關後，連接會議中心地鐵站C出口的大型商場一直是港人熱門朝聖好地方，平日都人山人海，好不熱鬧，超市的貨品都爭相購買。 港人對內地的廁所都有抱怨，難以接受蹲廁文化，這間商場廁所設計都以坐廁為主，大受歡迎，所以飲食店都其門如市，生意滔滔，食客進食完畢後可以輕鬆如廁，感覺良好。 #皇庭广场#會議中心站#廁所文化,"|0|1|0|0|0|
",110098
以深圳为家的程度了捏  深圳·深圳福田星河COCO Park ,"|0|0|0|0|0|
",482640
老公说第一次觉得带你吃自助餐不亏，真的是美味啊多样选择# # #想记录下此刻#酒店自助餐#深圳酒店,"|0|0|0|0|0|
",179503
酸菜魚來啦:今天呢就去了深圳福田區裏的皇庭廣場裏為逛，走過了看見了一家酸菜魚看下去不錯，就走進去了。首先，我就看了一下餐牌，那裏有分不同的魚的他是有分鱸魚和黑魚的，那黑魚的價錢就稍微價格貴一點的，那我就想嚐一下他們家最基本的魚水平是怎麼樣的，所以就點了鱸魚，那這家店的好處跟其他店不一樣的是可以選擇了辣和不辣的，那我就不太能吃辣，所以就點了個不辣的。那他就有分小份和大份的，那我就點了個小份的。另外還點了個小酥肉和米飯不。那點的酸菜魚是$88，如果是會員就$69，而小酥肉是$29，會員是26。那我就先談談那個酸菜魚，那他家的小份其實是挺大份的，就像盤一樣。那這個鱸魚呢就吃上去那個魚肉挺嫩滑的，而且是沒有魚骨的，那他的味道就酸咸味的。另外那個酸菜就是鹹的，而不是甜的，因為酸菜是有分兩種的，而這家店是採用鹹的酸菜的，那味道就和那個湯底是蠻搭配的，要挑剔的地方就是那個酸菜魚的湯底上面會有一層油，那它油的份量還是相對於其他店比較多的，可能吃就了會覺得有一點油膩。那裏面還有其他的一些配菜，有紅薯粉，金針菇，海帶作為配料，讓你吃上去不會沉悶，增加層次感。最後再説一説那個小酥肉吧，那他就味道正常，普通的金黃和酥脆，沒有過火，肉也沒有過老，配上旁邊的孜然粉來吃，味道很融合。整體評分：[星R][星R][星R]地址:福华三路118号皇庭广场G层#大声安利本地美食#新人博主#探店#酸菜#山泉水酸菜#酸菜魚#老坛酸菜鱼#美味酸菜鱼#酸菜鱼米饭#深圳美食#深圳美食拍摄#深圳美食探店#深圳福田美食#深圳福田,"|0|0|0|0|0|
",111862
位於深圳佳寧娜廣場地下這家店十分搶眼，招牌出品是羊肉粉麵，吸引我一試，羊肉切得好薄易咀嚼，很合我口味，只是湯不算精彩，略嫌鹹。 #探店,"|0|0|0|0|0|
",184164
我哋好耐好耐都沒合照今日不約而同又再一起同店工作Enzo   深圳·TREVOR SORBIE(One Avenue卓悦中心店),"|0|0|0|0|0|
",483296
It’s always an absolute pleasure to catch up with MIT alumni and Tsinghua Schwarzman Scholar Joshua who is so multi-talented as a violinist， avid gamer， and by day a Camera Hardware Engineering Program Manager at Apple!  深圳·AUVERS(One Avenue卓悦中心店) ,"|0|0|0|0|0|
",905199
? 润园四季椰子鸡火锅(卓越INTOWN店)? 福华三路与金田路交叉口卓越intown3楼嘻嘻嘻想要再次走起～ 润园四季的椰子鸡真的yydd，汤水好甜！（黑心点了阿嬷手作一碗粥，又是吃撑的一天）.#100家探店计划#想记录下此刻#这个模板有点东西#椰子鸡#吃喝玩乐#火锅润园四季椰子鸡(卓悦INTOWN购物中心东区店),"|0|0|0|0|0|
",151518
领展中心城在“ICSC 全球设计及开发大奖”的“改造或扩建”组别中荣获金奖，同时获得可持续发展嘉奖。领展中心城同时也是中国首个建筑同时获得SITES 铂金级认证、LEED V4 BD+C的CS 铂金级认证和WELL HSR（健康安全评价准则）三项绿色建筑认证，充分肯定其别出心裁的设计和在可持续发展上的贡献。 ,"|0|0|0|0|0|
",748048
